Date,District,Latitude,Longitude,Precip,Temp_2m,MaxTemp_2m,MinTemp_2m,RH_2m,Humidity_2m
2022-10-18,Arghakhanchi,27.95,83.22,0.03,18.65,21.81,16.78,86.49,13.1
2022-10-19,Arghakhanchi,27.95,83.22,0.03,17.72,21.64,14.52,81.69,11.61
2022-10-20,Arghakhanchi,27.95,83.22,0.0,17.74,21.91,14.66,77.73,11.17
2022-10-21,Arghakhanchi,27.95,83.22,0.0,17.81,22.42,13.92,75.15,10.81
2022-10-22,Arghakhanchi,27.95,83.22,0.0,17.66,22.7,13.74,67.2,9.46
2022-10-23,Arghakhanchi,27.95,83.22,0.0,17.96,22.97,13.79,60.26,8.73
2022-10-24,Arghakhanchi,27.95,83.22,0.0,19.04,23.92,15.13,64.31,10.06
2022-10-25,Arghakhanchi,27.95,83.22,0.0,18.56,23.13,15.56,70.12,10.54
2022-10-26,Arghakhanchi,27.95,83.22,0.06,16.97,21.24,13.49,77.28,10.55
2022-10-27,Arghakhanchi,27.95,83.22,0.09,16.78,20.73,14.42,80.45,10.86
2022-10-28,Arghakhanchi,27.95,83.22,0.0,17.08,20.84,14.6,83.96,11.51
2022-10-29,Arghakhanchi,27.95,83.22,0.0,17.05,20.97,13.9,86.15,11.81
2022-10-30,Arghakhanchi,27.95,83.22,0.0,18.06,22.36,15.37,81.02,11.79
2022-10-31,Arghakhanchi,27.95,83.22,0.0,18.02,22.44,15.56,75.63,10.99
2022-11-01,Arghakhanchi,27.95,83.22,0.0,17.97,21.78,15.61,80.0,11.64
2022-11-02,Arghakhanchi,27.95,83.22,0.0,17.43,21.87,14.55,81.83,11.55
2022-11-03,Arghakhanchi,27.95,83.22,0.0,17.48,21.91,13.73,87.36,12.33
2022-11-04,Arghakhanchi,27.95,83.22,0.0,17.22,20.8,15.08,89.91,12.46
2022-11-05,Arghakhanchi,27.95,83.22,0.0,17.09,21.32,14.08,83.68,11.41
2022-11-06,Arghakhanchi,27.95,83.22,0.0,17.34,21.09,15.1,79.14,11.0
2022-11-07,Arghakhanchi,27.95,83.22,0.0,16.48,19.5,14.56,88.59,11.71
2022-11-08,Arghakhanchi,27.95,83.22,0.0,16.18,19.79,14.15,91.34,11.82
2022-11-09,Arghakhanchi,27.95,83.22,0.09,16.56,20.45,14.17,84.91,11.23
2022-11-10,Arghakhanchi,27.95,83.22,0.0,16.3,19.98,14.1,80.15,10.47
2022-11-11,Arghakhanchi,27.95,83.22,0.0,15.77,20.5,12.61,75.9,9.51
2022-11-12,Arghakhanchi,27.95,83.22,0.0,15.36,20.82,12.41,70.96,8.63
2022-11-13,Arghakhanchi,27.95,83.22,0.0,14.95,20.4,10.82,72.55,8.71
2022-11-14,Arghakhanchi,27.95,83.22,0.0,15.31,19.45,12.9,71.44,8.74
2022-11-15,Arghakhanchi,27.95,83.22,0.0,15.5,20.24,12.11,72.41,8.96
2022-11-16,Arghakhanchi,27.95,83.22,0.09,14.84,20.09,11.71,75.24,8.92
2022-11-17,Arghakhanchi,27.95,83.22,0.0,14.6,19.08,11.67,72.1,8.41
2022-11-18,Arghakhanchi,27.95,83.22,0.0,14.36,18.72,11.86,79.98,9.2
2022-11-19,Arghakhanchi,27.95,83.22,0.0,15.24,20.71,11.1,74.74,8.94
2022-11-20,Arghakhanchi,27.95,83.22,0.0,16.21,21.02,13.1,71.83,9.29
2022-11-21,Arghakhanchi,27.95,83.22,0.0,15.6,21.25,12.46,72.6,8.98
2022-11-22,Arghakhanchi,27.95,83.22,0.0,15.78,20.71,12.6,67.7,8.5
2022-11-23,Arghakhanchi,27.95,83.22,0.0,15.08,19.87,11.92,68.54,8.24
2022-11-24,Arghakhanchi,27.95,83.22,0.0,15.46,20.72,12.93,66.4,8.22
2022-11-25,Arghakhanchi,27.95,83.22,0.0,16.84,21.67,12.89,64.23,8.69
2022-11-26,Arghakhanchi,27.95,83.22,0.0,16.79,21.99,13.71,64.03,8.62
2022-11-27,Arghakhanchi,27.95,83.22,0.0,15.38,20.04,13.02,77.09,9.48
2022-11-28,Arghakhanchi,27.95,83.22,0.0,14.79,19.42,12.33,79.58,9.41
2022-11-29,Arghakhanchi,27.95,83.22,0.0,15.03,20.01,12.33,74.99,8.99
2022-11-30,Arghakhanchi,27.95,83.22,0.0,15.35,19.94,12.28,65.76,8.04
2022-12-01,Arghakhanchi,27.95,83.22,0.0,14.98,19.64,12.45,65.0,7.82
2022-12-02,Arghakhanchi,27.95,83.22,0.0,14.46,19.17,12.01,72.37,8.38
2022-12-03,Arghakhanchi,27.95,83.22,0.0,14.61,19.6,11.34,71.46,8.39
2022-12-04,Arghakhanchi,27.95,83.22,0.0,15.06,20.32,12.36,60.41,7.24
2022-12-05,Arghakhanchi,27.95,83.22,0.0,14.36,19.17,11.07,61.23,7.01
2022-12-06,Arghakhanchi,27.95,83.22,0.0,14.17,19.36,10.76,56.9,6.43
2022-12-07,Arghakhanchi,27.95,83.22,0.0,13.92,19.07,9.79,61.03,6.76
2022-12-08,Arghakhanchi,27.95,83.22,0.0,13.7,19.34,10.07,67.48,7.4
2022-12-09,Arghakhanchi,27.95,83.22,0.0,13.99,19.43,11.26,65.25,7.34
2022-12-10,Arghakhanchi,27.95,83.22,0.0,14.6,20.41,11.38,55.03,6.42
2022-12-11,Arghakhanchi,27.95,83.22,0.0,14.88,21.82,10.47,49.65,5.88
2022-12-12,Arghakhanchi,27.95,83.22,1.37,14.62,21.19,10.43,49.38,5.78
2022-12-13,Arghakhanchi,27.95,83.22,0.0,15.26,21.57,11.97,47.17,5.7
2022-12-14,Arghakhanchi,27.95,83.22,0.0,13.99,20.24,10.33,54.14,6.1
2022-12-15,Arghakhanchi,27.95,83.22,0.0,13.03,18.93,9.27,60.73,6.4
2022-12-16,Arghakhanchi,27.95,83.22,0.0,12.51,19.03,7.99,64.44,6.57
2022-12-17,Arghakhanchi,27.95,83.22,0.0,12.68,17.92,9.01,67.04,6.94
2022-12-18,Arghakhanchi,27.95,83.22,0.0,13.64,18.73,10.11,65.71,7.17
2022-12-19,Arghakhanchi,27.95,83.22,0.0,12.98,18.39,9.73,71.68,7.53
2022-12-20,Arghakhanchi,27.95,83.22,0.0,13.32,18.73,10.25,70.23,7.55
2022-12-21,Arghakhanchi,27.95,83.22,0.0,12.99,19.48,9.79,62.59,6.49
2022-12-22,Arghakhanchi,27.95,83.22,0.0,13.24,19.81,9.63,47.47,4.97
2022-12-23,Arghakhanchi,27.95,83.22,0.0,12.75,19.43,9.22,42.52,4.43
2022-12-24,Arghakhanchi,27.95,83.22,0.0,12.98,18.6,9.54,55.86,5.9
2022-12-25,Arghakhanchi,27.95,83.22,0.0,13.53,18.82,10.54,62.27,6.76
2022-12-26,Arghakhanchi,27.95,83.22,0.0,12.59,17.04,9.26,68.66,6.99
2022-12-27,Arghakhanchi,27.95,83.22,0.0,11.87,18.52,7.98,63.93,6.07
2022-12-28,Arghakhanchi,27.95,83.22,0.0,10.33,16.56,5.73,62.66,5.39
2022-12-29,Arghakhanchi,27.95,83.22,0.0,9.05,15.33,5.54,70.99,5.67
2022-12-30,Arghakhanchi,27.95,83.22,0.0,10.72,16.52,6.98,66.63,5.96
2022-12-31,Arghakhanchi,27.95,83.22,0.0,10.66,15.97,7.77,75.61,6.75
2023-01-01,Arghakhanchi,27.95,83.22,0.0,10.15,14.37,7.31,80.08,6.93
2023-01-02,Arghakhanchi,27.95,83.22,0.0,10.49,15.16,7.46,76.01,6.68
2023-01-03,Arghakhanchi,27.95,83.22,0.0,10.0,15.84,6.51,64.36,5.48
2023-01-04,Arghakhanchi,27.95,83.22,0.0,9.53,15.55,5.43,54.38,4.44
2023-01-05,Arghakhanchi,27.95,83.22,0.0,10.73,16.96,6.97,49.1,4.34
2023-01-06,Arghakhanchi,27.95,83.22,0.0,12.22,18.15,8.13,44.38,4.34
2023-01-07,Arghakhanchi,27.95,83.22,0.0,13.28,19.77,9.48,41.42,4.35
2023-01-08,Arghakhanchi,27.95,83.22,0.0,12.44,18.56,8.21,48.63,4.92
2023-01-09,Arghakhanchi,27.95,83.22,0.0,12.99,18.77,9.03,51.53,5.39
2023-01-10,Arghakhanchi,27.95,83.22,0.0,12.95,19.56,9.03,55.23,5.69
2023-01-11,Arghakhanchi,27.95,83.22,0.0,12.12,18.16,8.47,55.13,5.41
2023-01-12,Arghakhanchi,27.95,83.22,0.0,12.36,17.79,9.34,55.16,5.5
2023-01-13,Arghakhanchi,27.95,83.22,0.0,12.74,18.08,9.35,55.01,5.62
2023-01-14,Arghakhanchi,27.95,83.22,0.0,12.01,18.3,7.91,64.99,6.28
2023-01-15,Arghakhanchi,27.95,83.22,0.0,11.12,16.35,7.45,64.03,5.91
2023-01-16,Arghakhanchi,27.95,83.22,0.0,10.3,15.42,6.57,62.7,5.46
2023-01-17,Arghakhanchi,27.95,83.22,0.0,9.95,15.77,6.5,57.29,4.87
2023-01-18,Arghakhanchi,27.95,83.22,0.0,10.48,15.91,7.4,48.39,4.27
2023-01-19,Arghakhanchi,27.95,83.22,0.0,10.54,16.04,6.52,52.56,4.66
2023-01-20,Arghakhanchi,27.95,83.22,0.0,12.08,17.32,9.16,54.48,5.36
2023-01-21,Arghakhanchi,27.95,83.22,0.0,13.38,19.58,10.02,50.93,5.4
2023-01-22,Arghakhanchi,27.95,83.22,0.04,13.93,20.6,9.84,42.56,4.67
2023-01-23,Arghakhanchi,27.95,83.22,0.0,13.92,21.38,9.8,44.28,4.8
2023-01-24,Arghakhanchi,27.95,83.22,3.8,13.95,19.74,8.81,48.93,5.53
2023-01-25,Arghakhanchi,27.95,83.22,4.52,14.74,20.03,12.08,57.6,6.78
2023-01-26,Arghakhanchi,27.95,83.22,0.17,15.46,22.81,10.82,58.78,7.1
2023-01-27,Arghakhanchi,27.95,83.22,0.0,15.38,23.25,10.7,49.57,5.82
2023-01-28,Arghakhanchi,27.95,83.22,0.0,15.55,21.98,11.97,41.14,5.03
2023-01-29,Arghakhanchi,27.95,83.22,0.0,15.23,21.74,11.39,46.06,5.55
2023-01-30,Arghakhanchi,27.95,83.22,0.0,16.23,23.26,11.21,38.32,4.83
2023-01-31,Arghakhanchi,27.95,83.22,0.0,15.05,22.68,9.57,45.08,5.25
2023-02-01,Arghakhanchi,27.95,83.22,0.0,14.23,22.31,9.71,47.36,5.16
2023-02-02,Arghakhanchi,27.95,83.22,0.0,14.23,22.26,8.46,37.83,4.21
2023-02-03,Arghakhanchi,27.95,83.22,0.0,14.58,20.95,10.58,42.82,4.9
2023-02-04,Arghakhanchi,27.95,83.22,0.0,14.12,21.4,9.17,46.51,5.17
2023-02-05,Arghakhanchi,27.95,83.22,0.0,13.82,19.96,10.01,51.42,5.64
2023-02-06,Arghakhanchi,27.95,83.22,0.0,13.9,19.51,10.42,52.51,5.82
2023-02-07,Arghakhanchi,27.95,83.22,0.0,13.73,20.61,9.16,55.98,6.07
2023-02-08,Arghakhanchi,27.95,83.22,0.0,13.72,20.65,9.43,55.54,6.01
2023-02-09,Arghakhanchi,27.95,83.22,0.0,13.6,20.21,8.28,53.33,5.75
2023-02-10,Arghakhanchi,27.95,83.22,0.0,14.71,21.49,10.49,46.89,5.43
2023-02-11,Arghakhanchi,27.95,83.22,0.0,15.79,22.64,11.57,47.16,5.8
2023-02-12,Arghakhanchi,27.95,83.22,0.0,12.88,20.13,6.19,45.68,4.53
2023-02-13,Arghakhanchi,27.95,83.22,0.0,13.61,23.28,6.38,34.9,3.63
2023-02-14,Arghakhanchi,27.95,83.22,0.0,13.45,20.4,8.78,40.83,4.37
2023-02-15,Arghakhanchi,27.95,83.22,0.0,13.19,19.57,7.76,46.6,4.93
2023-02-16,Arghakhanchi,27.95,83.22,0.0,15.51,22.01,10.33,45.73,5.56
2023-02-17,Arghakhanchi,27.95,83.22,0.0,16.7,22.83,12.81,46.22,6.08
2023-02-18,Arghakhanchi,27.95,83.22,0.0,16.44,22.28,12.36,51.38,6.66
2023-02-19,Arghakhanchi,27.95,83.22,0.0,16.79,23.32,12.8,55.71,7.37
2023-02-20,Arghakhanchi,27.95,83.22,0.0,17.38,23.88,13.33,47.94,6.56
2023-02-21,Arghakhanchi,27.95,83.22,0.0,18.22,25.32,13.55,42.86,6.17
2023-02-22,Arghakhanchi,27.95,83.22,0.0,17.27,23.61,13.22,42.47,5.75
2023-02-23,Arghakhanchi,27.95,83.22,0.17,16.86,24.83,11.54,38.54,4.9
2023-02-24,Arghakhanchi,27.95,83.22,0.1,16.99,24.65,12.14,34.97,4.58
2023-02-25,Arghakhanchi,27.95,83.22,0.0,16.39,22.91,11.4,38.62,4.92
2023-02-26,Arghakhanchi,27.95,83.22,4.61,15.74,21.91,11.91,45.14,5.57
2023-02-27,Arghakhanchi,27.95,83.22,0.18,15.75,22.21,11.52,45.75,5.59
2023-02-28,Arghakhanchi,27.95,83.22,0.0,16.9,24.45,11.58,41.89,5.48
2023-03-01,Arghakhanchi,27.95,83.22,0.72,17.78,25.27,12.52,39.88,5.51
2023-03-02,Arghakhanchi,27.95,83.22,0.41,17.75,25.47,11.55,41.68,5.7
2023-03-03,Arghakhanchi,27.95,83.22,0.0,19.17,26.48,13.45,38.84,5.96
2023-03-04,Arghakhanchi,27.95,83.22,0.0,19.37,26.58,14.18,40.63,6.13
2023-03-05,Arghakhanchi,27.95,83.22,0.0,18.93,26.41,14.1,39.24,5.7
2023-03-06,Arghakhanchi,27.95,83.22,0.0,18.03,25.55,12.96,39.39,5.42
2023-03-07,Arghakhanchi,27.95,83.22,0.0,18.34,25.74,13.09,39.26,5.59
2023-03-08,Arghakhanchi,27.95,83.22,0.21,17.38,22.75,11.94,43.9,5.94
2023-03-09,Arghakhanchi,27.95,83.22,0.0,17.11,24.24,11.25,46.03,6.08
2023-03-10,Arghakhanchi,27.95,83.22,0.0,17.92,24.38,13.52,48.06,6.71
2023-03-11,Arghakhanchi,27.95,83.22,0.0,18.09,23.99,13.12,50.2,7.14
2023-03-12,Arghakhanchi,27.95,83.22,0.01,19.5,26.01,14.86,48.15,7.44
2023-03-13,Arghakhanchi,27.95,83.22,0.6,19.41,25.58,14.84,49.43,7.64
2023-03-14,Arghakhanchi,27.95,83.22,0.01,19.39,25.39,14.56,46.77,7.19
2023-03-15,Arghakhanchi,27.95,83.22,0.0,18.47,25.29,13.63,40.69,5.86
2023-03-16,Arghakhanchi,27.95,83.22,0.25,18.05,23.58,12.69,43.55,6.14
2023-03-17,Arghakhanchi,27.95,83.22,3.34,17.25,23.34,12.1,55.69,7.57
2023-03-18,Arghakhanchi,27.95,83.22,1.47,16.74,21.77,12.68,62.36,8.25
2023-03-19,Arghakhanchi,27.95,83.22,2.73,15.63,19.18,13.39,74.2,9.25
2023-03-20,Arghakhanchi,27.95,83.22,5.73,14.07,16.88,12.06,87.23,9.89
2023-03-21,Arghakhanchi,27.95,83.22,8.26,13.36,17.01,10.65,78.95,8.49
2023-03-22,Arghakhanchi,27.95,83.22,3.04,15.79,22.07,11.61,64.45,7.95
2023-03-23,Arghakhanchi,27.95,83.22,0.48,17.15,24.43,11.09,56.16,7.38
2023-03-24,Arghakhanchi,27.95,83.22,5.67,18.74,25.53,13.98,48.05,7.1
2023-03-25,Arghakhanchi,27.95,83.22,2.06,19.43,25.81,14.49,50.95,7.96
2023-03-26,Arghakhanchi,27.95,83.22,0.01,19.24,26.33,14.15,47.09,6.91
2023-03-27,Arghakhanchi,27.95,83.22,0.35,18.76,26.25,13.53,42.81,6.17
2023-03-28,Arghakhanchi,27.95,83.22,0.38,18.68,25.69,12.75,41.35,5.93
2023-03-29,Arghakhanchi,27.95,83.22,0.0,19.49,27.01,12.57,37.51,5.62
2023-03-30,Arghakhanchi,27.95,83.22,0.24,20.21,27.72,12.85,39.59,6.25
2023-03-31,Arghakhanchi,27.95,83.22,22.04,16.77,21.93,14.01,61.34,8.24
2023-04-01,Arghakhanchi,27.95,83.22,7.05,15.57,18.85,12.23,70.34,8.74
2023-04-02,Arghakhanchi,27.95,83.22,1.78,16.47,21.68,12.41,65.27,8.47
2023-04-03,Arghakhanchi,27.95,83.22,0.0,18.67,25.98,12.32,51.14,7.44
2023-04-04,Arghakhanchi,27.95,83.22,0.06,19.86,27.54,13.64,46.91,7.36
2023-04-05,Arghakhanchi,27.95,83.22,0.76,19.44,27.2,12.8,47.24,7.07
2023-04-06,Arghakhanchi,27.95,83.22,0.43,20.47,28.85,14.27,34.65,5.41
2023-04-07,Arghakhanchi,27.95,83.22,0.0,21.07,29.08,14.26,31.6,5.27
2023-04-08,Arghakhanchi,27.95,83.22,0.0,21.57,29.21,15.71,31.94,5.42
2023-04-09,Arghakhanchi,27.95,83.22,0.0,21.22,29.08,15.42,31.82,5.17
2023-04-10,Arghakhanchi,27.95,83.22,0.0,21.42,29.08,15.63,31.08,5.23
2023-04-11,Arghakhanchi,27.95,83.22,0.0,22.62,30.65,16.7,29.56,5.34
2023-04-12,Arghakhanchi,27.95,83.22,0.0,23.6,31.23,17.16,30.83,6.0
2023-04-13,Arghakhanchi,27.95,83.22,0.0,24.16,32.12,17.72,31.82,6.32
2023-04-14,Arghakhanchi,27.95,83.22,0.0,24.38,32.33,17.72,32.85,6.7
2023-04-15,Arghakhanchi,27.95,83.22,0.0,23.63,28.89,19.59,38.43,7.68
2023-04-16,Arghakhanchi,27.95,83.22,0.0,24.99,32.63,19.55,34.44,7.15
2023-04-17,Arghakhanchi,27.95,83.22,0.0,25.14,33.16,18.03,32.65,6.84
2023-04-18,Arghakhanchi,27.95,83.22,0.0,26.0,33.54,20.13,32.79,7.37
2023-04-19,Arghakhanchi,27.95,83.22,0.0,25.63,34.27,17.84,34.88,7.43
2023-04-20,Arghakhanchi,27.95,83.22,0.02,25.61,33.36,19.24,34.78,7.36
2023-04-21,Arghakhanchi,27.95,83.22,1.91,22.91,28.23,17.62,40.34,7.72
2023-04-22,Arghakhanchi,27.95,83.22,0.0,22.4,30.17,15.71,37.74,6.55
2023-04-23,Arghakhanchi,27.95,83.22,0.02,22.51,29.23,15.08,32.9,5.96
2023-04-24,Arghakhanchi,27.95,83.22,9.34,20.38,26.85,15.35,48.71,7.97
2023-04-25,Arghakhanchi,27.95,83.22,0.0,20.38,27.01,14.23,45.99,7.28
2023-04-26,Arghakhanchi,27.95,83.22,0.0,21.27,27.11,15.96,45.45,7.88
2023-04-27,Arghakhanchi,27.95,83.22,0.66,21.91,27.61,16.66,45.17,8.12
2023-04-28,Arghakhanchi,27.95,83.22,2.26,21.28,27.53,15.78,49.92,8.69
2023-04-29,Arghakhanchi,27.95,83.22,3.24,22.2,28.5,17.52,50.88,9.26
2023-04-30,Arghakhanchi,27.95,83.22,9.82,17.55,19.22,14.93,77.23,10.95
2023-05-01,Arghakhanchi,27.95,83.22,0.27,18.35,23.13,14.64,60.61,8.91
2023-05-02,Arghakhanchi,27.95,83.22,0.04,19.39,25.97,15.45,61.84,9.56
2023-05-03,Arghakhanchi,27.95,83.22,4.09,20.11,24.66,16.81,63.8,10.42
2023-05-04,Arghakhanchi,27.95,83.22,2.14,20.14,25.41,15.62,58.07,9.44
2023-05-05,Arghakhanchi,27.95,83.22,0.01,21.54,28.33,15.07,52.09,9.07
2023-05-06,Arghakhanchi,27.95,83.22,0.03,23.19,29.87,17.25,45.66,8.89
2023-05-07,Arghakhanchi,27.95,83.22,0.0,23.68,30.68,18.19,38.96,7.65
2023-05-08,Arghakhanchi,27.95,83.22,0.0,23.04,30.34,15.78,34.07,6.32
2023-05-09,Arghakhanchi,27.95,83.22,0.0,23.55,31.22,16.48,33.77,6.67
2023-05-10,Arghakhanchi,27.95,83.22,0.0,22.98,29.88,16.11,29.32,5.27
2023-05-11,Arghakhanchi,27.95,83.22,0.0,22.95,30.3,15.08,28.85,5.31
2023-05-12,Arghakhanchi,27.95,83.22,0.0,24.52,31.63,17.7,29.28,5.92
2023-05-13,Arghakhanchi,27.95,83.22,0.05,25.29,31.89,18.93,31.32,6.78
2023-05-14,Arghakhanchi,27.95,83.22,1.42,25.82,33.14,19.11,34.86,7.79
2023-05-15,Arghakhanchi,27.95,83.22,3.21,24.54,31.21,17.9,39.73,8.35
2023-05-16,Arghakhanchi,27.95,83.22,3.72,26.16,32.8,19.78,38.08,8.66
2023-05-17,Arghakhanchi,27.95,83.22,0.91,26.31,31.64,21.41,37.57,8.91
2023-05-18,Arghakhanchi,27.95,83.22,3.45,25.33,31.51,19.82,45.89,9.98
2023-05-19,Arghakhanchi,27.95,83.22,0.82,24.94,32.15,19.02,41.23,8.64
2023-05-20,Arghakhanchi,27.95,83.22,0.05,25.45,32.24,19.48,34.7,7.67
2023-05-21,Arghakhanchi,27.95,83.22,0.58,26.18,32.66,19.59,34.49,7.88
2023-05-22,Arghakhanchi,27.95,83.22,0.97,26.39,33.29,20.02,36.37,8.42
2023-05-23,Arghakhanchi,27.95,83.22,9.7,24.65,30.98,19.94,46.94,9.94
2023-05-24,Arghakhanchi,27.95,83.22,14.56,23.66,29.86,19.48,59.76,12.09
2023-05-25,Arghakhanchi,27.95,83.22,24.63,22.61,26.3,19.29,67.65,13.06
2023-05-26,Arghakhanchi,27.95,83.22,1.25,22.46,27.82,18.27,56.43,10.61
2023-05-27,Arghakhanchi,27.95,83.22,11.4,22.66,28.52,17.9,58.67,11.13
2023-05-28,Arghakhanchi,27.95,83.22,0.05,22.95,29.22,15.99,53.87,10.25
2023-05-29,Arghakhanchi,27.95,83.22,0.0,24.83,30.18,19.48,51.92,11.2
2023-05-30,Arghakhanchi,27.95,83.22,0.0,26.31,32.38,21.06,43.42,10.01
2023-05-31,Arghakhanchi,27.95,83.22,0.02,26.66,33.38,21.1,43.26,10.34
2023-06-01,Arghakhanchi,27.95,83.22,0.14,25.88,33.51,18.84,41.26,9.0
2023-06-02,Arghakhanchi,27.95,83.22,0.31,25.72,32.02,20.11,40.74,9.03
2023-06-03,Arghakhanchi,27.95,83.22,0.15,26.1,32.89,19.47,40.28,9.09
2023-06-04,Arghakhanchi,27.95,83.22,0.0,27.0,33.64,21.23,38.83,9.33
2023-06-05,Arghakhanchi,27.95,83.22,0.27,26.79,31.66,21.36,39.44,9.55
2023-06-06,Arghakhanchi,27.95,83.22,0.14,26.77,33.16,19.52,44.57,10.59
2023-06-07,Arghakhanchi,27.95,83.22,0.01,27.02,33.66,20.65,42.25,10.16
2023-06-08,Arghakhanchi,27.95,83.22,0.02,27.72,34.62,20.87,38.47,9.58
2023-06-09,Arghakhanchi,27.95,83.22,0.0,28.34,35.38,21.42,36.92,9.56
2023-06-10,Arghakhanchi,27.95,83.22,0.01,27.76,33.73,20.62,39.75,10.22
2023-06-11,Arghakhanchi,27.95,83.22,1.23,28.82,34.93,23.79,39.81,10.71
2023-06-12,Arghakhanchi,27.95,83.22,4.75,28.81,34.21,23.4,46.79,12.81
2023-06-13,Arghakhanchi,27.95,83.22,4.53,28.59,33.58,24.02,48.09,13.08
2023-06-14,Arghakhanchi,27.95,83.22,5.25,28.26,34.44,23.31,49.05,12.96
2023-06-15,Arghakhanchi,27.95,83.22,0.68,28.91,35.08,23.07,46.18,12.65
2023-06-16,Arghakhanchi,27.95,83.22,0.19,28.34,34.94,20.79,46.96,12.15
2023-06-17,Arghakhanchi,27.95,83.22,4.83,28.82,36.02,21.95,47.18,12.7
2023-06-18,Arghakhanchi,27.95,83.22,5.86,28.51,34.5,23.66,52.8,14.14
2023-06-19,Arghakhanchi,27.95,83.22,8.69,28.21,33.58,23.12,53.84,14.23
2023-06-20,Arghakhanchi,27.95,83.22,1.88,28.14,33.32,23.76,50.0,13.32
2023-06-21,Arghakhanchi,27.95,83.22,0.54,27.35,32.5,22.82,53.35,13.56
2023-06-22,Arghakhanchi,27.95,83.22,0.62,27.78,32.82,23.47,56.84,14.88
2023-06-23,Arghakhanchi,27.95,83.22,0.09,27.6,32.52,23.41,60.69,15.71
2023-06-24,Arghakhanchi,27.95,83.22,2.35,26.95,31.23,23.36,66.31,16.64
2023-06-25,Arghakhanchi,27.95,83.22,3.19,26.49,31.09,22.2,69.17,16.66
2023-06-26,Arghakhanchi,27.95,83.22,5.48,26.95,32.63,22.69,64.18,15.78
2023-06-27,Arghakhanchi,27.95,83.22,15.45,25.66,30.57,21.88,71.83,16.63
2023-06-28,Arghakhanchi,27.95,83.22,7.92,25.0,29.83,21.2,72.77,15.98
2023-06-29,Arghakhanchi,27.95,83.22,14.67,24.28,28.43,20.64,79.41,16.93
2023-06-30,Arghakhanchi,27.95,83.22,70.71,23.18,25.85,21.38,90.1,18.24
2023-07-01,Arghakhanchi,27.95,83.22,56.45,23.06,26.15,21.11,89.98,18.05
2023-07-02,Arghakhanchi,27.95,83.22,5.24,23.98,27.9,21.53,86.61,18.27
2023-07-03,Arghakhanchi,27.95,83.22,12.96,24.14,28.34,20.84,85.94,18.33
2023-07-04,Arghakhanchi,27.95,83.22,15.72,23.45,27.03,21.11,90.08,18.52
2023-07-05,Arghakhanchi,27.95,83.22,3.59,23.12,26.25,20.72,87.62,17.62
2023-07-06,Arghakhanchi,27.95,83.22,2.39,24.31,28.31,20.73,82.01,17.67
2023-07-07,Arghakhanchi,27.95,83.22,4.72,24.16,27.67,21.8,86.85,18.51
2023-07-08,Arghakhanchi,27.95,83.22,3.86,24.32,28.18,21.82,86.39,18.56
2023-07-09,Arghakhanchi,27.95,83.22,6.04,24.69,28.47,21.09,84.53,18.55
2023-07-10,Arghakhanchi,27.95,83.22,10.46,25.14,28.92,21.79,84.03,19.02
2023-07-11,Arghakhanchi,27.95,83.22,4.91,24.18,27.1,21.55,88.68,19.02
2023-07-12,Arghakhanchi,27.95,83.22,5.0,24.26,27.33,21.75,87.97,18.92
2023-07-13,Arghakhanchi,27.95,83.22,10.21,24.27,28.12,21.68,88.67,19.09
2023-07-14,Arghakhanchi,27.95,83.22,35.94,22.97,24.93,20.97,93.58,18.75
2023-07-15,Arghakhanchi,27.95,83.22,30.62,23.35,27.44,20.83,87.5,17.9
2023-07-16,Arghakhanchi,27.95,83.22,5.54,24.26,27.76,20.75,87.11,18.76
2023-07-17,Arghakhanchi,27.95,83.22,9.09,23.28,26.07,20.96,89.0,18.09
2023-07-18,Arghakhanchi,27.95,83.22,18.0,21.94,23.65,20.29,90.52,17.03
2023-07-19,Arghakhanchi,27.95,83.22,7.71,24.18,28.0,19.85,79.58,17.12
2023-07-20,Arghakhanchi,27.95,83.22,5.68,25.6,29.43,21.7,78.36,18.36
2023-07-21,Arghakhanchi,27.95,83.22,6.78,24.82,29.31,21.56,82.59,18.11
2023-07-22,Arghakhanchi,27.95,83.22,9.51,24.09,27.21,21.22,86.67,18.36
2023-07-23,Arghakhanchi,27.95,83.22,4.07,24.18,27.74,21.51,86.8,18.53
2023-07-24,Arghakhanchi,27.95,83.22,11.67,23.64,27.28,20.15,86.57,17.91
2023-07-25,Arghakhanchi,27.95,83.22,22.64,22.99,25.61,21.18,92.19,18.45
2023-07-26,Arghakhanchi,27.95,83.22,5.33,22.7,24.85,20.73,91.97,18.09
2023-07-27,Arghakhanchi,27.95,83.22,3.51,22.77,25.36,20.58,88.48,17.45
2023-07-28,Arghakhanchi,27.95,83.22,10.63,24.42,27.93,21.18,85.2,18.64
2023-07-29,Arghakhanchi,27.95,83.22,8.58,24.18,28.23,21.31,87.93,18.88
2023-07-30,Arghakhanchi,27.95,83.22,33.58,23.81,26.93,21.16,87.77,18.45
2023-07-31,Arghakhanchi,27.95,83.22,31.17,24.45,28.08,21.28,88.73,19.46
2023-08-01,Arghakhanchi,27.95,83.22,7.46,24.32,26.95,22.28,90.27,19.68
2023-08-02,Arghakhanchi,27.95,83.22,2.77,24.28,27.83,21.27,83.86,18.14
2023-08-03,Arghakhanchi,27.95,83.22,14.67,24.05,27.61,21.17,90.1,19.29
